year,month,day,time,timezone,rain,snow,air_temperature,ground_temperature,highest_temperature,lowest_temperature,place,place_code,latitude,longitude
2020,5,1,6:00,UTC,,,,-2.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,2,0:00,UTC,7.3,-1,9.3,,14.9,6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,2,6:00,UTC,,,,5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,3,0:00,UTC,0,-1,9.7,,14.6,7.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,3,6:00,UTC,,,,7.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,4,0:00,UTC,-1,-1,6.5,,10.2,4.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,4,6:00,UTC,,,,4.8,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,5,0:00,UTC,-1,-1,9.7,,16.4,1.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,5,6:00,UTC,,,,-1.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,6,0:00,UTC,-1,-1,10.7,,16.8,4.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,6,6:00,UTC,,,,2.3,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,7,0:00,UTC,0,-1,8.3,,14,1.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,7,6:00,UTC,,,,-0.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,8,0:00,UTC,0,-1,8.2,,13.6,2.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,8,6:00,UTC,,,,0.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,9,0:00,UTC,-1,-1,9.3,,14.6,3.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,9,6:00,UTC,,,,1.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,10,0:00,UTC,0.5,-1,9.5,,14.9,1.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,10,6:00,UTC,,,,-2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,11,0:00,UTC,17.5,-1,4.4,,11.7,0.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,11,6:00,UTC,,,,8.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,12,0:00,UTC,0,-1,5.1,,10.2,-0.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,12,6:00,UTC,,,,-1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,13,0:00,UTC,1.2,-1,3.6,,7.3,-2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,13,6:00,UTC,,,,-2.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,14,0:00,UTC,7.9,-1,5.5,,10.5,0.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,14,6:00,UTC,,,,-2.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,15,0:00,UTC,4.3,-1,5,,10.3,0.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,15,6:00,UTC,,,,-0.3,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,16,0:00,UTC,6.5,-1,4.5,,7.6,2.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,16,6:00,UTC,,,,1.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,17,0:00,UTC,10,-1,4.3,,9.7,-0.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,17,6:00,UTC,,,,-2.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,18,0:00,UTC,3.8,-1,6.6,,13.2,1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,18,6:00,UTC,,,,-0.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,19,0:00,UTC,2,-1,6,,11.9,1.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,19,6:00,UTC,,,,-0.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,20,0:00,UTC,0,-1,7.6,,13,2.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,20,6:00,UTC,,,,0.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,21,0:00,UTC,-1,-1,10.5,,15.9,5.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,21,6:00,UTC,,,,4.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,22,0:00,UTC,-1,-1,11.9,,18.2,6.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,22,6:00,UTC,,,,5.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,23,0:00,UTC,-1,-1,12.2,,17.5,4.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,23,6:00,UTC,,,,1.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,24,0:00,UTC,-1,-1,11.8,,15.3,9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,24,6:00,UTC,,,,8.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,25,0:00,UTC,0,-1,14.9,,19.3,10.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,25,6:00,UTC,,,,9.3,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,26,0:00,UTC,-1,-1,17.1,,24.2,9.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,26,6:00,UTC,,,,6.5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,27,0:00,UTC,0.4,-1,16,,21.7,9.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,27,6:00,UTC,,,,5.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,28,0:00,UTC,0,-1,14.1,,18.3,11.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,28,6:00,UTC,,,,10.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,29,0:00,UTC,-1,-1,13.7,,18.4,7.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,29,6:00,UTC,,,,7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,30,0:00,UTC,-1,-1,15.7,,20.4,10.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,30,6:00,UTC,,,,8.5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,31,0:00,UTC,-1,-1,16.6,,21.3,10.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,5,31,6:00,UTC,,,,9.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,1,0:00,UTC,-1,-1,13.1,,19.3,11,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,1,6:00,UTC,,,,9.8,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,2,0:00,UTC,-1,-1,13.2,,17,5.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,2,6:00,UTC,,,,4.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,3,0:00,UTC,-1,-1,14.1,,18.2,7.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,3,6:00,UTC,,,,6.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,4,0:00,UTC,5.1,-1,14.3,,20.3,10.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,4,6:00,UTC,,,,9.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,5,0:00,UTC,4.6,-1,13.6,,19,10.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,5,6:00,UTC,,,,10.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,6,0:00,UTC,6.5,-1,13.6,,17.1,11.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,6,6:00,UTC,,,,11.5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,7,0:00,UTC,0,-1,15,,20.1,10.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,7,6:00,UTC,,,,9.8,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,8,0:00,UTC,1.7,-1,15.3,,19.8,12.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,8,6:00,UTC,,,,11.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,9,0:00,UTC,-1,-1,15,,18.5,12.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,9,6:00,UTC,,,,12.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,10,0:00,UTC,-1,-1,19.1,,24.7,12.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,10,6:00,UTC,,,,11.8,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,11,0:00,UTC,-1,-1,18,,23.9,14.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,11,6:00,UTC,,,,13.5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,12,0:00,UTC,-1,-1,19,,24.4,13.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,12,6:00,UTC,,,,12.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,13,0:00,UTC,-1,-1,18.3,,23.6,11.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,13,6:00,UTC,,,,8.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,14,0:00,UTC,-1,-1,18.9,,23.8,9.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,14,6:00,UTC,,,,8.5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,15,0:00,UTC,-1,-1,20.6,,25.8,12.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,15,6:00,UTC,,,,10.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,16,0:00,UTC,1.5,-1,21.4,,25.1,16.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,16,6:00,UTC,,,,15.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,17,0:00,UTC,13.8,-1,21.9,,26.3,16.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,17,6:00,UTC,,,,16.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,18,0:00,UTC,0.7,-1,20.8,,24.7,17.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,18,6:00,UTC,,,,16.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,19,0:00,UTC,-1,-1,21.9,,27.6,15.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,19,6:00,UTC,,,,15,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,20,0:00,UTC,-1,-1,20.1,,25.2,16.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,20,6:00,UTC,,,,16.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,21,0:00,UTC,-1,-1,17.4,,22.1,11.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,21,6:00,UTC,,,,11.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,22,0:00,UTC,-1,-1,17.8,,22.5,10.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,22,6:00,UTC,,,,8.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,23,0:00,UTC,-1,-1,20.2,,26,11.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,23,6:00,UTC,,,,8.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,24,0:00,UTC,-1,-1,23.2,,29.4,15.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,24,6:00,UTC,,,,13.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,25,0:00,UTC,-1,-1,24.4,,30.9,17.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,25,6:00,UTC,,,,14.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,26,0:00,UTC,-1,-1,23,,28.8,15.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,26,6:00,UTC,,,,12.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,27,0:00,UTC,-1,-1,24,,29.8,15.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,27,6:00,UTC,,,,12.3,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,28,0:00,UTC,-1,-1,21.9,,27.5,17.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,28,6:00,UTC,,,,16,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,29,0:00,UTC,6.3,-1,19.1,,22.6,16.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,29,6:00,UTC,,,,15.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,30,0:00,UTC,37.2,-1,15.2,,18.8,13.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,6,30,6:00,UTC,,,,15.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,1,0:00,UTC,33.4,-1,15.5,,18.9,12.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,1,6:00,UTC,,,,13.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,2,0:00,UTC,4.6,-1,15.7,,20.1,12.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,2,6:00,UTC,,,,10.5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,3,0:00,UTC,0,-1,16.5,,20.1,13.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,3,6:00,UTC,,,,11.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,4,0:00,UTC,17.3,-1,14.8,,17.6,12,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,4,6:00,UTC,,,,10.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,5,0:00,UTC,11.3,-1,15.5,,17.9,11.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,5,6:00,UTC,,,,12.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,6,0:00,UTC,0.2,-1,16.1,,17.9,14.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,6,6:00,UTC,,,,14.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,7,0:00,UTC,5.4,-1,14.4,,17.7,13,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,7,6:00,UTC,,,,12.3,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,8,0:00,UTC,0.2,-1,14.1,,18.4,9.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,8,6:00,UTC,,,,7.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,9,0:00,UTC,6.9,-1,13.6,,17.2,9.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,9,6:00,UTC,,,,8.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,10,0:00,UTC,4.1,-1,15.3,,19.2,10.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,10,6:00,UTC,,,,7.8,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,11,0:00,UTC,20.5,-1,13.3,,16.6,12,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,11,6:00,UTC,,,,11.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,12,0:00,UTC,0.1,-1,15.5,,20.1,8.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,12,6:00,UTC,,,,5.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,13,0:00,UTC,9.5,-1,13.6,,18.3,10.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,13,6:00,UTC,,,,8.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,14,0:00,UTC,-1,-1,15.4,,20.3,9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,14,6:00,UTC,,,,7.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,15,0:00,UTC,-1,-1,17.4,,22.6,9.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,15,6:00,UTC,,,,7.3,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,16,0:00,UTC,-1,-1,19.6,,24.5,11.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,16,6:00,UTC,,,,9.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,17,0:00,UTC,0.2,-1,20.7,,27.4,13,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,17,6:00,UTC,,,,10.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,18,0:00,UTC,-1,-1,20.9,,25.8,14.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,18,6:00,UTC,,,,11.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,19,0:00,UTC,-1,-1,20.9,,25.8,14.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,19,6:00,UTC,,,,11.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,20,0:00,UTC,-1,-1,21,,25.8,17.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,20,6:00,UTC,,,,16.3,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,21,0:00,UTC,-1,-1,18.8,,23.8,14.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,21,6:00,UTC,,,,13.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,22,0:00,UTC,0.1,-1,15,,20.2,11.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,22,6:00,UTC,,,,10.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,23,0:00,UTC,2,-1,13.6,,16.7,11.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,23,6:00,UTC,,,,10.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,24,0:00,UTC,4,-1,14.1,,17.3,10.5,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,24,6:00,UTC,,,,9.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,25,0:00,UTC,0.4,-1,15.2,,20,12.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,25,6:00,UTC,,,,12.8,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,26,0:00,UTC,-1,-1,17.6,,23,9.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,26,6:00,UTC,,,,6.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,27,0:00,UTC,5.3,-1,19.6,,23.6,12.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,27,6:00,UTC,,,,12.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,28,0:00,UTC,3,-1,17.8,,20.4,16.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,28,6:00,UTC,,,,16.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,29,0:00,UTC,8.9,-1,16.7,,20.6,15.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,29,6:00,UTC,,,,15.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,30,0:00,UTC,6.1,-1,15.7,,19.4,11.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,30,6:00,UTC,,,,8.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,31,0:00,UTC,-1,-1,17.5,,22.9,11.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,7,31,6:00,UTC,,,,9.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,1,0:00,UTC,-1,-1,16.4,,22.2,10.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,1,6:00,UTC,,,,9.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,2,0:00,UTC,2.9,-1,16.7,,22.3,13.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,2,6:00,UTC,,,,11.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,3,0:00,UTC,4.6,-1,16.8,,22.2,14.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,3,6:00,UTC,,,,13.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,4,0:00,UTC,0.8,-1,15.8,,19.1,12.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,4,6:00,UTC,,,,9.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,5,0:00,UTC,-1,-1,16.9,,22.3,12.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,5,6:00,UTC,,,,11.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,6,0:00,UTC,0.2,-1,16.9,,20,13.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,6,6:00,UTC,,,,11.4,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,7,0:00,UTC,-1,-1,18.8,,24.2,12.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,7,6:00,UTC,,,,10.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,8,0:00,UTC,-1,-1,21.8,,28.1,15,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,8,6:00,UTC,,,,12.3,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,9,0:00,UTC,4.7,-1,21.2,,28.7,14.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,9,6:00,UTC,,,,11.5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,10,0:00,UTC,-1,-1,18.4,,24.1,14.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,10,6:00,UTC,,,,13.5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,11,0:00,UTC,-1,-1,15.2,,20.4,10.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,11,6:00,UTC,,,,9.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,12,0:00,UTC,13.1,-1,14.5,,18.8,9.3,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,12,6:00,UTC,,,,5.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,13,0:00,UTC,-1,-1,14.4,,18.1,13,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,13,6:00,UTC,,,,13,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,14,0:00,UTC,-1,-1,16.3,,20.7,9.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,14,6:00,UTC,,,,8.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,15,0:00,UTC,-1,-1,19.7,,26.2,13.8,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,15,6:00,UTC,,,,11.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,16,0:00,UTC,-1,-1,20.6,,26.1,16.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,16,6:00,UTC,,,,14.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,17,0:00,UTC,-1,-1,17,,23.5,10.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,17,6:00,UTC,,,,8.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,18,0:00,UTC,-1,-1,17.4,,23.5,8.1,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,18,6:00,UTC,,,,5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,19,0:00,UTC,-1,-1,18.9,,23.8,13.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,19,6:00,UTC,,,,11.9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,20,0:00,UTC,-1,-1,19,,24.5,12.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,20,6:00,UTC,,,,11.8,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,21,0:00,UTC,1.3,-1,19.7,,24.6,13.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,21,6:00,UTC,,,,12.6,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,22,0:00,UTC,16.6,-1,17.9,,20.1,16.9,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,22,6:00,UTC,,,,16.3,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,23,0:00,UTC,21.8,-1,18.9,,22.3,17.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,23,6:00,UTC,,,,16.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,24,0:00,UTC,2.7,-1,16,,20.5,13.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,24,6:00,UTC,,,,13.2,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,25,0:00,UTC,0,-1,14.7,,19.8,10.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,25,6:00,UTC,,,,9.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,26,0:00,UTC,-1,-1,14,,19.6,6.7,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,26,6:00,UTC,,,,4.1,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,27,0:00,UTC,-1,-1,13.5,,19.2,9.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,27,6:00,UTC,,,,9,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,28,0:00,UTC,-1,-1,13.1,,18.8,7.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,28,6:00,UTC,,,,5.7,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,29,0:00,UTC,12,-1,13.7,,18.9,7.6,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,29,6:00,UTC,,,,4.8,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,30,0:00,UTC,1,-1,12.7,,14.3,11.2,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,30,6:00,UTC,,,,11,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,31,0:00,UTC,4.6,-1,12.9,,14.8,12.4,Helsinki-Vantaa Airport,100968,60.3267,24.95675
2020,8,31,6:00,UTC,,,,12.5,,,Helsinki-Vantaa Airport,100968,60.3267,24.95675
